鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
善化區,房地(土地+建物)+車位,臺南市善化區小新里陽光北一路209巷15號,113.87,住,,,1020628,土地2建物1車位2,全,四層,透天厝,住家用,鋼筋混凝土造,1020430,176.54,4,2,3,有,無,6680000,37838,一樓平面,0.0,0,,RPPPMLMJIIIFFER58CA,170.05,0.0,6.49,,
善化區,房地(土地+建物)+車位,臺南市善化區小新里陽光北一路185號,116.94,住,,,1020628,土地1建物1車位2,全,三層,透天厝,住家用,鋼筋混凝土造,1020430,198.85,5,2,4,有,無,7000000,35202,一樓平面,0.0,0,,RPOOMLMJIIIFFER38CA,198.85,0.0,0.0,,
善化區,房地(土地+建物)+車位,臺南市善化區小新里陽光北一路195巷26號,113.64,住,,,1020628,土地2建物1車位2,全,四層,透天厝,住家用,鋼筋混凝土造,1020430,176.54,4,2,3,有,無,6660000,37725,一樓平面,0.0,0,,RPUOMLMJIIIFFER98CA,170.05,0.0,6.49,,
安定區,土地,六塊寮段1069-3地號,270.2,,鄉村區,乙種建築用地,1020914,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2779000,10285,,0.0,0,,RPSNMLLJIIIFFER58CA,0.0,0.0,0.0,,
善化區,土地,大成段1462地號,652.56,住,,,1020801,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7289000,11170,,0.0,0,,RPVNMLQLRHIFFER77CA,0.0,0.0,0.0,,
新化區,土地,頂山腳段508-15地號,159.67,,鄉村區,乙種建築用地,1020904,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,960000,6012,,0.0,0,含未保存登記建物，持分1/2,RPTOMLKMRHIFFER17CA,0.0,0.0,0.0,,
新市區,房地(土地+建物),臺南市新巿區豐榮５３之６號,69.0,,鄉村區,乙種建築用地,1020830,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0720606,89.32,4,2,2,有,無,2480000,27765,,0.0,0,,RPUOMLPLRHIFFER67CA,81.08,0.0,8.24,,
新市區,土地,大榮段537地號,1639.94,住,,,1020806,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,34725000,21175,,0.0,0,,RPPNMLQLRHIFFER17CA,0.0,0.0,0.0,,
新市區,土地,新晶段68-3地號,48857.45,其他,,,1020906,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,597868616,12237,,0.0,0,,RPROMLRLRHIFFER57CA,0.0,0.0,0.0,,
新市區,土地,新晶段68-2地號,47448.14,其他,,,1020814,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,580622890,12237,,0.0,0,,RPUOMLRLRHIFFER87CA,0.0,0.0,0.0,,
新市區,土地,番子寮段1466-46地號,75.0,,特定農業區,水利用地,1020912,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2528250,33710,,0.0,0,,RPPNMLSLRHIFFER37CA,0.0,0.0,0.0,,
新化區,土地,頂山腳段1407地號,2386.0,,特定農業區,農牧用地,1020914,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10737000,4500,,0.0,0,,RPQNMLKMRHIFFER76CA,0.0,0.0,0.0,,
善化區,房地(土地+建物),臺南市善化區陽光北一路１０８號,115.64,住,,,1020820,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1020521,200.05,5,1,5,有,無,7500000,37491,,0.0,0,,RPVNMLSLRHIFFER97CA,170.66,0.0,29.21,,
善化區,房地(土地+建物),臺南市善化區蓮潭北一街２２２號,133.97,住,,,1020820,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1020521,226.64000000000001,6,1,7,有,無,7800000,34416,,0.0,0,,RPWNMLSLRHIFFER08CA,191.52,0.22,34.72,,
新市區,土地,新晶段69地號,51105.13,工,,,1020821,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,628541994,12299,,0.0,0,,RPPNMLLLIIIFFER48CA,0.0,0.0,0.0,,
安定區,土地,六塊寮段3254-9地號,58.0,住,,,1020917,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,462030,7966,,0.0,0,,RPQPMLOLIIIFFER09CA,0.0,0.0,0.0,,
安定區,土地,六塊寮段3254-30地號,9.0,住,,,1020917,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,71694,7966,,0.0,0,,RPRPMLOLIIIFFER56CA,0.0,0.0,0.0,,
安定區,土地,六塊寮段3254-13地號,21.0,,鄉村區,乙種建築用地,1020917,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,167220,7963,,0.0,0,,RPSPMLOLIIIFFER66CA,0.0,0.0,0.0,,
仁德區,房地(土地+建物),臺南市仁德區後壁里德南路１９７號,99.71,住,,,1020911,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1020624,199.31,4,2,3,有,無,8250000,41393,,0.0,0,,RPRNMLMJIIIFFFR68CA,166.9,0.0,32.41,,
仁德區,房地(土地+建物),臺南市仁德區太子里太子南路22巷29弄1之5號,116.22,住,,,1010925,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1020417,194.43,5,2,3,有,無,7480000,38471,,0.0,0,,RPRNMLLJIIIFFFR58CA,179.85,0.0,14.58,,
歸仁區,土地,歸仁北段1059地號,180.0,住,,,1020711,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4100000,22778,,0.0,0,,RPQOMLLJIIIFFFR58CA,0.0,0.0,0.0,,
關廟區,土地,深坑子段868-66地號,1145.0,,,,1020912,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2420000,2114,,0.0,0,,RPWNMLSKIIIFFFR27CA,0.0,0.0,0.0,,
歸仁區,房地(土地+建物),臺南市歸仁區辜厝里大順一街３號十四樓之１,16.58,住,,,1020924,土地1建物1車位0,十四層，十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870421,118.22,3,2,2,有,有,2500000,21147,,0.0,0,,RPOOMLSKIIIFFFR56CA,79.33,0.0,13.28,,
仁德區,土地,太子段285地號,2.25,住,,,1020904,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,30000,13333,,0.0,0,共有土地持分買賣,RPQNMLTKIIIFFFR76CA,0.0,0.0,0.0,,
仁德區,土地,後壁段339地號,78.94,住,,,1020907,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1290000,16342,,0.0,0,,RPRNMLKLIIIFFFR68CA,0.0,0.0,0.0,,
仁德區,土地,後壁段339地號,56.45,其他,,,1020907,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,256200,4539,,0.0,0,,RPPNMLKLIIIFFFR48CA,0.0,0.0,0.0,,
安平區,房地(土地+建物),臺南市安平區建平九街60巷36號之8，4樓,12.99,住,,,1020911,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0810307,50.61,2,2,1,有,有,1610000,31812,,0.0,0,,RPSOMLPLRHIFFAD38DA,32.29,0.0,4.08,,
中西區,房地(土地+建物),臺南市中西區觀亭街61號6樓之5,4.05,商,,,1020904,土地1建物1車位0,六層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土構造,0850117,26.67,1,0,1,有,有,700000,26247,,0.0,0,,RPTOMLPLRHIFFAD48DA,16.06,0.88,1.63,,
安平區,房地(土地+建物)+車位,臺南市安平區郡平路188號5樓之13,17.15,住,,,1020828,土地1建物1車位1,五層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0850907,185.51999999999998,3,2,2,有,有,5000000,26951,坡道平面,0.0,0,,RPVOMLRLRHIFFAD88DA,101.92,3.0,13.65,,
中西區,房地(土地+建物),臺南市中西區南寧街83巷16號底層之10,6.18,住,,,1020902,土地1建物1車位0,地下層,五層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土構造,0790410,22.57,1,1,1,有,有,580000,25698,,0.0,0,,RPQNMLKMRHIFFAD67DA,0.0,0.0,0.0,,
永康區,房地(土地+建物),臺南市永康區永興路91號六樓之1,9.28,商,,,1020914,土地1建物1車位0,六層,十一層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830322,100.07,3,2,2,有,有,2300000,22984,,0.0,0,,RPSNMLLLIIIFFHR09CA,70.21,0.0,11.29,,
永康區,房地(土地+建物),臺南市永康區安康里大橋一街５７之５號二樓之２０,3.46,住,,,1020910,土地1建物1車位0,二層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0880824,34.53,1,0,1,有,有,920000,26643,,0.0,0,,RPTOMLOKIIIFFHR86CA,22.54,0.0,3.17,,
永康區,房地(土地+建物),臺南市永康區永明街２３１巷６２弄９號,84.0,住,,,1020913,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0931101,189.93,4,2,3,有,無,8500000,44753,,0.0,0,含增建或未登記建物。,RPOPMLLJIIIFFHR68CA,166.83,0.0,23.1,,
永康區,土地,蜈蜞潭段1686地號,419.0,住,,,1020819,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10140000,24200,,0.0,0,,RPXNMLMJIIIFFHR86CA,0.0,0.0,0.0,,
永康區,土地,兵南段319地號,133.33,住,,,1020914,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3133255,23500,,0.0,0,,RPUOMLSJIIIFFHR27CA,0.0,0.0,0.0,,
永康區,房地(土地+建物),臺南市永康區五王里32鄰中華路578巷2之3號七樓之3,3.97,住,,,1020910,土地2建物1車位0,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851028,23.31,1,0,1,有,有,735000,31532,,0.0,0,,RPQNMLTJIIIFFHR86CA,15.03,0.0,2.28,,
將軍區,房地(土地+建物),臺南市將軍區忠興里忠興136-12號,139.61,住,,,1020913,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0960108,215.38,5,2,2,有,無,4600000,21358,,0.0,0,一等親之買賣,RPWNMLPLRHIFFDR77DA,191.55,0.0,23.83,,
安定區,土地,港口段1963地號,1759.0,,特定農業區,農牧用地,1020911,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9800000,5571,,0.0,0,,RPPOMLPLRHIFFER27DA,0.0,0.0,0.0,,
官田區,土地,官田段495地號,303.0,,一般農業區,農牧用地,1010702,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,157560,520,,0.0,0,,RPOOMLRLRHIFFCR17DA,0.0,0.0,0.0,,
白河區,土地,詔安段2090地號,483.5,,鄉村區,乙種建築用地,1020723,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1788950,3700,,0.0,0,直系血親買賣,RPSNMLPLRHIFFBR17DA,0.0,0.0,0.0,,
東山區,土地,下南勢段691地號,144.9,,山坡地保育區,農牧用地,1020922,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,50000,345,,0.0,0,,RPSNMLKMRHIFFBR76DA,0.0,0.0,0.0,,
北區,房地(土地+建物),臺南市北區北門路2段344巷5號6樓之2,28.42,住,,,1020909,土地1建物1車位0,六層,十一層,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土構造,0911115,129.72,3,1,2,有,有,3500000,26981,,0.0,0,,RPTNMLLLIIIFFAD17DA,80.74,0.0,7.94,,
安南區,土地,學南段621地號,67.71,其他,,,1020918,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,266240,3932,,0.0,0,,RPWNMLRLRHIFFBD98DA,0.0,0.0,0.0,,
安南區,房地(土地+建物),臺南市安南區城西街一段249巷85弄8號,105.38,住,,,1020824,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土構造,0820727,206.59,4,2,3,有,無,2800000,13553,,0.0,0,,RPVNMLPLRHIFFBD68DA,199.39,0.0,7.2,,
東區,房地(土地+建物),臺南市東區東門路三段11巷4號,39.73,住,,,1020903,土地2建物1車位0,一層，二層，騎樓，夾層,五層,華廈(10層含以下有電梯),住商用,鋼筋混凝土構造,0701229,160.56,3,2,2,有,無,3900000,24290,,0.0,0,,RPRNMLPLRHIFFCD38DA,126.95,10.62,0.0,,
南區,土地,興農段30地號,3670.51,其他,,,1020902,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9880000,2692,,0.0,0,,RPOOMLPLRHIFFCD18DA,0.0,0.0,0.0,,
南區,房地(土地+建物),臺南市南區公英一街37巷69號,42.12,住,,,1020826,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0601116,68.4,2,2,1,有,無,1600000,23392,,0.0,0,包含公共設施保留地之交易。,RPRNMLQLRHIFFCD48DA,68.4,0.0,0.0,,
東區,房地(土地+建物),臺南市東區中華東路1段217巷2號,21.67,住,,,1020826,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土構造,0690513,45.76,3,2,2,有,無,1500000,32780,,0.0,0,親友、員工或其他特殊關係間之交易。,RPRNMLKMRHIFFCD97DA,45.75,0.0,0.0,,
南區,房地(土地+建物),臺南市南區健康路一段133巷109弄26號,159.85,住,,,1020906,土地3建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土構造,0780401,223.67,4,2,3,有,無,12000000,53650,,0.0,0,,RPUNMLOJIIIFFCD57DA,223.67,0.0,0.0,,
鹽水區,土地,鹽水段1659-18地號,1.65,其他,,,1020815,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,31445,19058,,0.0,0,,RPWOMLRLRHIFFAR77DA,0.0,0.0,0.0,,
鹽水區,土地,鹽水段1659-210地號,1.65,其他,,,1020815,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,31445,19058,,0.0,0,,RPXOMLRLRHIFFAR87DA,0.0,0.0,0.0,,
鹽水區,土地,鹽水段1615-1地號,3.3,其他,,,1020815,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,62890,19058,,0.0,0,,RPPPMLRLRHIFFAR17DA,0.0,0.0,0.0,,
鹽水區,土地,南門段305地號,3.3,其他,,,1020815,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,62890,19058,,0.0,0,,RPQPMLRLRHIFFAR27DA,0.0,0.0,0.0,,
鹽水區,土地,南門段306地號,205.24,住,,,1020815,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3911361,19057,,0.0,0,,RPQNMLRLRHIFFAR07DA,0.0,0.0,0.0,,
鹽水區,土地,南門段306-1地號,191.94,住,,,1020815,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3657897,19058,,0.0,0,,RPRNMLRLRHIFFAR17DA,0.0,0.0,0.0,,
鹽水區,土地,南門段304-2地號,94.53,住,,,1020815,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1801505,19057,,0.0,0,,RPSNMLRLRHIFFAR27DA,0.0,0.0,0.0,,
鹽水區,土地,南門段304-3地號,99.38,住,,,1020815,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1893934,19057,,0.0,0,,RPTNMLRLRHIFFAR37DA,0.0,0.0,0.0,,
鹽水區,土地,南門段304-4地號,27.04,住,,,1020815,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,515315,19058,,0.0,0,,RPUNMLRLRHIFFAR47DA,0.0,0.0,0.0,,
鹽水區,土地,南門段304-5地號,59.87,住,,,1020815,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1140973,19058,,0.0,0,,RPVNMLRLRHIFFAR57DA,0.0,0.0,0.0,,
鹽水區,土地,鹽水段1659-1地號,325.0,農,,,1020815,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2722196,8376,,0.0,0,,RPQNMLKMRHIFFAR09DA,0.0,0.0,0.0,,
柳營區,房地(土地+建物),臺南市柳營區光福里20鄰柳營路2段216號,44.68,住,,,1020912,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0680519,58.54,3,1,2,有,無,1750000,29894,,0.0,0,,RPSNMLKMRHIFFAR66DA,58.54,0.0,0.0,,
新營區,土地,建國段189地號,3.19,,鄉村區,乙種建築用地,1020918,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,39000,12226,,0.0,0,,RPPNMLQLRHIFFAR86DA,0.0,0.0,0.0,,
南區,土地,建南段319地號,1548.35,其他,,,1020917,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7962300,5142,,0.0,0,,RPTNMLRLRHIFFCD88EA,0.0,0.0,0.0,,
南區,土地,喜北段213地號,19.44,住,,,1020912,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,166433,8561,,0.0,0,親友、員工或其他特殊關係間之交易。,RPRNMLMLIIIFFCD37EA,0.0,0.0,0.0,,
南區,土地,大山段303地號,3165.21,住,,,1020918,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,191490000,60498,,0.0,0,,RPRPMLOLKIIFFCD97EA,0.0,0.0,0.0,,
關廟區,土地,北花段615地號,426.0,住,,,1020806,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8520000,20000,,0.0,0,,RPOPMLLJIIIFFFR68EA,0.0,0.0,0.0,,
關廟區,土地,下湖段199-5地號,12770.0,,一般農業區,農牧用地,1020623,土地10建物0車位0,,,其他,,,,0.0,0,0,0,有,無,78869537,6176,,0.0,0,,RPPNMLRLRHIFFFR57EA,0.0,0.0,0.0,,
關廟區,土地,下湖段181地號,9592.0,,一般農業區,農牧用地,1020623,土地9建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10330463,1077,,0.0,0,,RPQNMLRLRHIFFFR67EA,0.0,0.0,0.0,,
歸仁區,土地,歸仁北段1771-2地號,18.0,農,,,1020903,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,92520,5140,,0.0,0,,RPVOMLRLRHIFFFR28EA,0.0,0.0,0.0,,
歸仁區,土地,歸仁北段1771-4地號,37.0,住,,,1020903,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,762200,20600,,0.0,0,,RPWOMLRLRHIFFFR38EA,0.0,0.0,0.0,,
歸仁區,房地(土地+建物),臺南市歸仁區民生八街28巷24號,60.0,,鄉村區,乙種建築用地,1020813,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0710225,76.02,4,2,2,有,無,4500000,59195,,0.0,0,全新裝潢,RPXNMLPLRHIFFFR08DA,68.88,0.0,7.14,,
安南區,土地,學南段929地號,120.03,其他,,,1020913,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,318982,2658,,0.0,0,,RPPNMLPLIIIFFBD37EA,0.0,0.0,0.0,,
安南區,土地,幸福段459-1地號,284.72,住,,,1020912,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4840155,17000,,0.0,0,,RPUNMLPLRHIFFBD68EA,0.0,0.0,0.0,,
安南區,土地,原西段644地號,17.63,農,,,1020917,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,102239,5799,,0.0,0,,RPXNMLQLRHIFFBD09EA,0.0,0.0,0.0,,
安南區,土地,原西段644地號,52.88,農,,,1020917,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,408958,7734,,0.0,0,,RPOOMLQLRHIFFBD28EA,0.0,0.0,0.0,,
永康區,房地(土地+建物),臺南市永康區五福街21號四樓之2,5.48,住,,,1020906,土地2建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800619,32.49,1,0,1,有,無,500000,15389,,0.0,0,,RPUOMLPLRHIFFHR08DA,23.61,0.0,0.0,,
永康區,房地(土地+建物),臺南市永康區中正北路54號八樓之2,3.38,住,,,1020908,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830524,43.83,1,1,1,有,有,1050000,23956,,0.0,0,,RPXNMLQLRHIFFHR38DA,30.56,0.0,0.52,,
永康區,房地(土地+建物),臺南市永康區仁愛街136巷25號,87.73,住,,,1020801,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0761105,128.12,5,2,2,有,無,4500000,35123,,0.0,0,,RPPPMLSKIIIFFHR07DA,97.78,26.44,3.9,,
永康區,房地(土地+建物),臺南市永康區永大一路62號8樓之6,10.46,住,,,1020918,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820820,111.68,2,1,2,有,有,3200000,28653,,0.0,0,,RPPOMLLLIIIFFHR98DA,81.24,1.85,10.47,,
安南區,土地,外塭段756-14地號,135.32,其他,,,1020918,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,330000,2439,,0.0,0,道路用地買賣,RPTNMLRLRHIFFBD78EA,0.0,0.0,0.0,,
安南區,房地(土地+建物),臺南市安南區海佃路二段４１７巷２８弄１０號,355.85,住,,,1020911,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土構造,0790226,259.03,5,2,3,有,無,5435000,20982,,0.0,0,,RPWNMLLJIIIFFBD47EA,241.54,0.0,17.49,,
安南區,土地,州南段362-2地號,42.06,住,,,1020827,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,487896,11600,,0.0,0,,RPQNMLKMRHIFFBD87EA,0.0,0.0,0.0,,
安南區,房地(土地+建物),臺南市安南區總安街一段２２２號,123.85,住,,,1020908,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土構造,0960326,347.44,6,2,4,有,無,13800000,39719,,0.0,0,電梯一部,RPSNMLKMRHIFFBD08EA,0.0,0.0,0.0,,
安南區,土地,學南段621地號,36.31,其他,,,1020918,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,76830,2116,,0.0,0,,RPWNMLOJIIIFFBD77EA,0.0,0.0,0.0,,
安南區,房地(土地+建物),臺南市安南區安和路一段５２巷５９號,81.45,住,,,1020913,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0690131,85.41,4,1,2,有,無,1382230,16183,,0.0,0,親友、員工或其他特殊關係間之交易。,RPTNMLSLIIIFFBD08EA,85.41,0.0,0.0,,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區文化街三段18巷2號二樓之7,27.34,住,,,1020824,土地1建物2車位1,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830205,157.98,4,2,2,有,有,2930000,18547,坡道平面,0.0,0,,RPSOMLRLRHIFFFR87DA,85.38,2.51,12.34,,
關廟區,土地,新埔段396-3地號,5853.0,,一般農業區,農牧用地,1020917,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,427,,0.0,0,,RPUOMLLJIIIFFFR09DA,0.0,0.0,0.0,,
歸仁區,土地,沙崙段1641地號,3077.0,,特定專用區,農牧用地,1020831,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6026800,1959,,0.0,0,,RPQNMLKMRHIFFFR07EA,0.0,0.0,0.0,,
仁德區,土地,岳王段1280-25地號,11.67,住,,,1020903,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,368500,31577,,0.0,0,,RPRNMLMJIIIFFFR88EA,0.0,0.0,0.0,,
新營區,房地(土地+建物),臺南市新營區王公里40鄰東興四街64號,85.72,住,,,1020920,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,0700123,118.31,3,2,2,有,無,4080000,34486,,0.0,0,,RPVNMLQLRHIFFAR47DA,118.31,0.0,0.0,,
鹽水區,土地,番子厝段1217地號,1202.0,,特定農業區,農牧用地,1020918,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,841400,700,,0.0,0,,RPPNMLRLRHIFFAR96DA,0.0,0.0,0.0,,
新營區,房地(土地+建物),臺南市新營區民榮里32鄰太子路53巷2之號,93.8,住,,,1020916,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0820120,180.02,3,1,3,有,無,3000000,16665,,0.0,0,,RPSPMLRLRHIFFAR47DA,0.0,0.0,0.0,,
新營區,房地(土地+建物),臺南市新營區新進路73之2號,23.46,住,,,1020916,土地1建物1車位0,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870903,136.68,3,1,2,有,無,3030000,22169,,0.0,0,,RPXPMLRLRHIFFAR97DA,0.0,0.0,0.0,,
新營區,房地(土地+建物),臺南市新營區復興路1070巷12之1號,71.0,住,,,1020828,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0680807,93.05,4,1,2,有,無,3380000,36325,,0.0,0,全新裝潢,RPOQMLRLRHIFFAR17DA,93.05,0.0,0.0,,
鹽水區,土地,田寮段1223地號,1967.0,,一般農業區,農牧用地,1020917,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,953995,485,,0.0,0,,RPTOMLMJIIIFFAR58DA,0.0,0.0,0.0,,
南區,房地(土地+建物),臺南市南區大忠里26鄰國民路238巷9號,77.34,住,,,1020912,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0711117,103.05,3,2,2,有,無,1739938,16884,,0.0,0,原因：親友、員工或其他特殊關係間之交易。,RPPNMLRLRHIFFCD38DA,97.24,5.81,0.0,,
安南區,房地(土地+建物),臺南市安南區溪頂里郡安路4段253巷11號,149.98,住,,,1020901,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土構造,1020201,210.13,4,2,4,有,無,11500000,54728,,0.0,0,,RPQOMLRLRHIFFBD48DA,184.08,0.0,26.05,,
中西區,房地(土地+建物),臺南市中西區湖美街70巷6號12樓之6,14.08,住,,,1020822,土地1建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0871203,111.79,3,1,2,有,有,3600000,32203,,0.0,0,,RPUNMLLLIIIFFAD27DA,78.04,0.0,10.33,,
安平區,房地(土地+建物)+車位,臺南市安平區平通路128號七樓之三,52.34,住,,,1020827,土地1建物2車位2,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0870212,227.97,5,1,3,有,無,7000000,30706,坡道機械,0.0,0,,RPVPMLSLIIIFFAD28DA,167.72,0.0,20.49,,
白河區,土地,馬稠後段36-3地號,9235.0,,山坡地保育區,農牧用地,1020829,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2150000,233,,0.0,0,,RPSNMLQLRHIFFBR27DA,0.0,0.0,0.0,,
東山區,土地,頂田段42地號,230.16,,鄉村區,乙種建築用地,1020912,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,700000,3041,,0.0,0,,RPPNMLRLRHIFFBR07DA,0.0,0.0,0.0,,
後壁區,房地(土地+建物),臺南市白河區新東里新港東147-233號,74.61,,特定農業區,甲種建築用地,1020916,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0830715,162.05,4,2,1,有,無,1250000,7714,,0.0,0,,RPQNMLRLRHIFFBR17DA,153.41,0.0,8.64,,
六甲區,土地,忠孝段675地號,27.99,住,,,1020918,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,480000,17149,,0.0,0,,RPRNMLOJIIIFFCR68DA,0.0,0.0,0.0,,
麻豆區,房地(土地+建物),臺南市麻豆區民族路17之9號,84.94,住,,,1020902,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土加強磚造,0640731,46.21,5,1,3,有,無,3000000,64921,,0.0,0,,RPSNMLRLRHIFFCR47DA,45.17,0.0,1.04,,
