鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
安南區,房地(土地+建物)+車位,臺南市安南區安六街１號二樓之８,25.5,住,,,1110630,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141203,146.83,3,2,2,有,有,9140000,64934,坡道平面,27.17,1370000,預售屋、或土地及建物分件登記案件；,RPWOMLQLJHLGFBD58DA,71.88,0.0,5.8,有,
安南區,房地(土地+建物)+車位,臺南市安南區安六街１號十四樓之２,17.28,住,,,1110530,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141203,108.18,2,2,1,有,有,7860000,80114,坡道平面,27.17,1370000,預售屋、或土地及建物分件登記案件；,RPOOMLQLJHLGFBD77DA,48.54,0.0,4.02,有,
安南區,房地(土地+建物)+車位,臺南市安南區海佃路一段１５８巷２０３號五樓之２,48.7,住,,,1110505,土地1建物1車位2,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140819,292.0,3,2,2,有,有,25550000,97833,坡道平面,59.46,2800000,115/1/8簽預售屋權利買賣移轉契約書，買賣總價款新臺幣3200萬元。共買兩個車位，車位合併計價新臺幣280萬元整。預售屋、或土地及建物分件登記案件；,RPPOMLSLJHLGFBD08DA,126.74,0.0,20.32,有,
永康區,房地(土地+建物)+車位,臺南市永康區仁愛街５３巷１９號九樓之２,14.55,商,,,1110419,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140409,143.42000000000002,3,2,2,有,有,13980000,111948,坡道平面,31.94,1500000,預售屋、或土地及建物分件登記案件；,RPTNMLKMJHLGFKD58DA,69.28,0.0,4.74,有,
安南區,房地(土地+建物)+車位,臺南市安南區郡安路六段１５２號十七樓,21.03,住,,,1110326,土地1建物1車位1,十七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140722,156.35000000000002,2,2,2,有,有,14530000,98730,坡道平面,26.4,1700000,配偶權利讓渡預售屋、或土地及建物分件登記案件；,RPUPMLTKJIKGFBD68DA,72.03,0.0,10.14,有,
東區,房地(土地+建物)+車位,臺南市東區仁和路２５７號三樓之６,16.67,住,,,1110228,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140205,119.59,2,2,2,有,有,11980000,115900,坡道平面,30.72,1680000,本件有轉讓，權利買賣契約價格1198萬元平轉，轉讓日期114年8月5日。預售屋、或土地及建物分件登記案件；,RPUNMLPKJHLGFCD18DA,51.76,0.0,4.68,有,
永康區,房地(土地+建物)+車位,臺南市永康區仁愛街５３巷２１號二樓之２,10.07,商,,,1110102,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140409,109.13,2,2,1,有,有,7040000,75657,坡道平面,31.94,1200000,預售屋、或土地及建物分件登記案件；,RPUNMLKMJHLGFKD68DA,48.78,0.0,2.47,有,
永康區,房地(土地+建物)+車位,臺南市永康區仁愛街５３巷２１號三樓之２,10.07,商,,,1110107,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140409,109.13,2,2,1,有,有,7320000,79285,坡道平面,31.94,1200000,預售屋、或土地及建物分件登記案件；,RPVNMLKMJHLGFKD78DA,48.78,0.0,2.47,有,
安平區,房地(土地+建物)+車位,臺南市安平區國平北路８６號八樓之５,9.02,商,,,1110129,土地1建物1車位1,八層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140722,108.34,0,0,0,無,有,9414975,94569,坡道機械,14.07,500000,工程變更追減金額85025元預售屋、或土地及建物分件登記案件；,RPROMLMJKHLGFAD47DA,51.61,0.0,7.4,有,
安平區,房地(土地+建物)+車位,臺南市安平區郡平路３２號五樓之２,36.5,商,,,1101002,土地1建物1車位1,五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140930,286.19,3,2,3,有,有,27570000,99257,坡道平面,22.53,1400000,預售屋、或土地及建物分件登記案件；,RPPOMLTLJHLGFAD08DA,163.12,0.0,16.51,有,
安平區,房地(土地+建物)+車位,臺南市安平區郡平路３２號二十三樓之１,39.67,商,,,1101010,土地1建物1車位2,二十三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140930,331.06,4,2,3,有,有,38790000,122692,坡道平面,45.06,3700000,親屬間權利轉讓，價格不變。預售屋、或土地及建物分件登記案件；,RPTPMLRKJHLGFAD28DA,176.3,0.0,18.85,有,
安平區,房地(土地+建物)+車位,臺南市安平區郡平路３２號二十二樓之２,36.5,商,,,1101016,土地1建物1車位2,二十二層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140930,308.72,3,2,3,有,有,35500000,122127,坡道平面,45.06,3300000,預售屋、或土地及建物分件登記案件；,RPVPMLRKJHLGFAD48DA,163.12,0.0,16.51,有,
安平區,房地(土地+建物)+車位,臺南市安平區郡平路３２號二十三樓之２,36.5,商,,,1101010,土地1建物1車位2,二十三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140930,308.72,3,2,3,有,有,36080000,122810,坡道平面,45.06,3700000,親屬間權利轉讓，價格不變。預售屋、或土地及建物分件登記案件；,RPWPMLRKJHLGFAD58DA,163.12,0.0,16.51,有,
安平區,房地(土地+建物)+車位,臺南市安平區郡平路３６號四樓之１,39.67,商,,,1101002,土地1建物1車位2,四層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140930,331.11,4,2,3,有,有,30560000,97046,坡道平面,45.06,2800000,配偶間權利轉讓，價格不變。預售屋、或土地及建物分件登記案件；,RPVQMLRKJHLGFAD58DA,176.3,0.0,18.85,有,
安平區,房地(土地+建物)+車位,臺南市安平區郡平路３２號二十一樓之３,32.73,商,,,1101024,土地1建物1車位2,二十一層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140930,279.59000000000003,3,2,3,有,有,26100000,98608,坡道平面,43.3,2800000,本案於113年1月5日轉讓，權利買賣契約價格2800萬元。預售屋、或土地及建物分件登記案件；,RPVNMLOLJHLGFAD08DA,145.74,0.0,15.45,有,
安平區,房地(土地+建物)+車位,臺南市安平區郡平路３２號二十樓之１,39.67,商,,,1101001,土地1建物1車位2,二十層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140930,331.06,4,2,3,有,有,35660000,112797,坡道平面,45.06,3400000,預售屋、或土地及建物分件登記案件；,RPOOMLTLJHLGFAD97DA,176.3,0.0,18.85,有,
安平區,房地(土地+建物)+車位,臺南市安平區郡平路３２號八樓之２,36.5,商,,,1100918,土地1建物1車位2,八層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140930,306.96,3,2,3,有,有,29600000,101646,坡道平面,43.3,2800000,配偶間權利轉讓，價格不變。預售屋、或土地及建物分件登記案件；,RPXPMLRKJHLGFAD68DA,163.12,0.0,16.51,有,
安平區,房地(土地+建物)+車位,臺南市安平區健康二街３１５號,31.47,商,,,1100925,土地1建物1車位1,一層，見其他登記事項,二十三層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1140930,232.55,0,0,0,無,有,46740000,214218,坡道平面,22.53,1750000,預售屋、或土地及建物分件登記案件；,RPSNMLOLJHLGFAD77DA,157.25,0.0,0.0,有,
安平區,房地(土地+建物)+車位,臺南市安平區郡平路３８號二十三樓之３,24.38,商,,,1100907,土地1建物1車位1,二十三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140930,199.29,3,2,2,有,有,19480000,100588,坡道平面,22.53,1700000,親屬間權利轉讓，價格不變。預售屋、或土地及建物分件登記案件；,RPOPMLRLJHLGFAD87DA,108.05,0.0,11.83,有,
安平區,房地(土地+建物)+車位,臺南市安平區郡平路３２號十四樓之３,32.73,商,,,1100904,土地1建物1車位2,十四層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140930,281.35,3,2,3,有,有,24530000,91117,坡道平面,45.06,3000000,親屬間權利轉讓，價格不變。預售屋、或土地及建物分件登記案件；,RPSPMLRLJHLGFAD28DA,145.74,0.0,15.45,有,
安平區,房地(土地+建物)+車位,臺南市安平區郡平路３６號十四樓之２,36.5,商,,,1100911,土地1建物1車位2,十四層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140930,308.77,3,2,3,有,有,28930000,98328,坡道平面,45.06,3000000,配偶間權利轉讓，價格不變。預售屋、或土地及建物分件登記案件；,RPOPMLTLJHLGFAD08DA,163.12,0.0,16.51,有,
安平區,房地(土地+建物)+車位,臺南市安平區郡平路３６號二十一樓之２,36.5,商,,,1100919,土地1建物1車位2,二十一層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140930,308.77,3,2,3,有,有,31760000,109059,坡道平面,45.06,3000000,配偶間權利轉讓，價格不變。預售屋、或土地及建物分件登記案件；,RPPPMLTLJHLGFAD18DA,163.12,0.0,16.51,有,
安平區,房地(土地+建物)+車位,臺南市安平區郡平路３８號二十三樓之１,29.11,商,,,1100909,土地1建物1車位1,二十三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140930,232.42000000000002,3,2,2,有,有,23090000,100591,坡道平面,20.77,1800000,預售屋、或土地及建物分件登記案件；,RPVNMLRKJHLGFAD28DA,129.98,0.0,13.24,有,
安平區,房地(土地+建物)+車位,臺南市安平區郡平路３２號十樓之２,36.5,商,,,1100926,土地1建物1車位2,十層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140930,308.72,3,2,3,有,有,29990000,102367,坡道平面,45.06,3000000,預售屋、或土地及建物分件登記案件；,RPOOMLOLJHLGFAD47DA,163.12,0.0,16.51,有,
安平區,房地(土地+建物)+車位,臺南市安平區國平北路８６號五樓之６,11.02,商,,,1100909,土地1建物1車位1,五層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140722,138.48,2,2,2,有,有,10661850,80532,坡道平面,22.23,1300000,工程變更追減金額18150元預售屋、或土地及建物分件登記案件；,RPSOMLMJKHLGFAD57DA,63.03,0.0,10.49,有,
安平區,房地(土地+建物)+車位,臺南市安平區郡平路３２號八樓之１,39.67,商,,,1100820,土地1建物1車位2,八層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140930,331.06,4,2,3,有,有,31590000,99615,坡道平面,45.06,3100000,預售屋、或土地及建物分件登記案件；,RPUNMLOLJHLGFAD97DA,176.3,0.0,18.85,有,
安平區,房地(土地+建物)+車位,臺南市安平區郡平路３６號十三樓之１,39.67,商,,,1100808,土地1建物1車位2,十三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140930,331.11,4,2,3,有,有,31370000,97780,坡道平面,45.06,3400000,預售屋、或土地及建物分件登記案件；,RPSOMLTLJHLGFAD38DA,176.3,0.0,18.85,有,
安平區,房地(土地+建物)+車位,臺南市安平區郡平路３６號二十二樓之２,36.5,商,,,1100803,土地1建物1車位2,二十二層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140930,308.77,3,2,3,有,有,31190000,105381,坡道平面,45.06,3400000,預售屋、或土地及建物分件登記案件；,RPQPMLTLJHLGFAD28DA,163.12,0.0,16.51,有,
安平區,房地(土地+建物)+車位,臺南市安平區郡平路３６號十五樓之３,32.73,商,,,1100806,土地1建物1車位2,十五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140930,281.39,3,2,3,有,有,25100000,92667,坡道平面,45.06,3200000,預售屋、或土地及建物分件登記案件；,RPSNMLNJJHLGFAD47DA,145.74,0.0,15.45,有,
安平區,房地(土地+建物)+車位,臺南市安平區郡平路３８號二十二樓之２,29.18,商,,,1100813,土地1建物1車位1,二十二層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140930,234.49,3,2,2,有,有,22750000,99547,坡道平面,22.53,1650000,預售屋、或土地及建物分件登記案件；,RPOOMLRKJHLGFAD67DA,130.09,0.0,13.36,有,
安平區,房地(土地+建物)+車位,臺南市安平區郡平路３２號二十樓之３,32.73,商,,,1100829,土地1建物1車位2,二十層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140930,281.35,3,2,3,有,有,25210000,94841,坡道平面,45.06,2800000,預售屋、或土地及建物分件登記案件；,RPVOMLRKJHLGFAD38DA,145.74,0.0,15.45,有,
安平區,房地(土地+建物)+車位,臺南市安平區郡平路３６號十四樓之３,32.73,商,,,1100816,土地1建物1車位1,十四層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140930,258.87,3,2,3,有,有,23300000,92240,坡道平面,22.53,1500000,預售屋、或土地及建物分件登記案件；,RPUPMLRLJHLGFAD48DA,145.74,0.0,15.45,有,
安平區,房地(土地+建物)+車位,臺南市安平區郡平路３２號十三樓之１,39.67,商,,,1100806,土地1建物1車位2,十三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140930,331.06,4,2,3,有,有,32480000,102727,坡道平面,45.06,3100000,預售屋、或土地及建物分件登記案件；,RPXNMLTLJHLGFAD78DA,176.3,0.0,18.85,有,
安平區,房地(土地+建物)+車位,臺南市安平區郡平路３８號二十二樓之３,24.38,商,,,1100716,土地1建物1車位1,二十二層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140930,199.29,3,2,2,有,有,18620000,96289,坡道平面,22.53,1600000,預售屋、或土地及建物分件登記案件；,RPXOMLRLJHLGFAD68DA,108.05,0.0,11.83,有,
安平區,房地(土地+建物)+車位,臺南市安平區郡平路３６號七樓之１,39.67,商,,,1100729,土地1建物1車位2,七層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140930,331.11,4,2,3,有,有,29580000,92921,坡道平面,45.06,3000000,預售屋、或土地及建物分件登記案件；,RPSQMLRKJHLGFAD28DA,176.3,0.0,18.85,有,
安平區,房地(土地+建物)+車位,臺南市安平區郡平路３６號五樓之２,36.5,商,,,1100728,土地1建物1車位2,五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140930,308.77,3,2,3,有,有,26610000,88582,坡道平面,45.06,3250000,配偶間權利轉讓，價格不變。預售屋、或土地及建物分件登記案件；,RPSOMLOLJHLGFAD87DA,163.12,0.0,16.51,有,
安平區,房地(土地+建物)+車位,臺南市安平區郡平路３６號二十二樓之３,32.73,商,,,1100731,土地1建物1車位2,二十二層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140930,281.39,3,2,3,有,有,26190000,98126,坡道平面,45.06,3000000,本案於114年1月16日轉讓，權利買賣契約價格3360萬元。預售屋、或土地及建物分件登記案件；,RPVPMLRLJHLGFAD58DA,145.74,0.0,15.45,有,
安平區,房地(土地+建物)+車位,臺南市安平區國平北路８６號五樓之２,15.36,商,,,1100609,土地1建物1車位1,五層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140722,181.06,2,2,2,有,有,13351512,75562,坡道平面,22.23,1350000,工程變更追加金額1512元預售屋、或土地及建物分件登記案件；,RPPOMLMJKHLGFAD27DA,91.88,0.0,9.63,有,
安平區,房地(土地+建物)+車位,臺南市安平區郡平路３６號二十樓之３,32.73,商,,,1100509,土地1建物1車位1,二十層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140930,258.87,3,2,3,有,有,23890000,94736,坡道平面,22.53,1500000,預售屋、或土地及建物分件登記案件；,RPOPMLRKJHLGFAD77DA,145.74,0.0,15.45,有,
安平區,房地(土地+建物)+車位,臺南市安平區郡平路３８號十九樓之５,24.6,商,,,1100504,土地1建物1車位1,十九層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140930,200.5,3,2,2,有,有,17700000,91027,坡道平面,22.53,1500000,預售屋、或土地及建物分件登記案件；,RPTPMLOLJHLGFAD08DA,108.03,0.0,13.06,有,
安平區,房地(土地+建物)+車位,臺南市安平區郡平路３８號十九樓之１,29.11,商,,,1100518,土地1建物1車位1,十九層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140930,234.18,3,2,2,有,有,21970000,95771,坡道平面,22.53,1700000,預售屋、或土地及建物分件登記案件；,RPVOMLRLJHLGFAD48DA,129.98,0.0,13.24,有,
安平區,房地(土地+建物)+車位,臺南市安平區郡平路３２號五樓之１,39.67,商,,,1100514,土地1建物1車位2,五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140930,331.06,4,2,3,有,有,30190000,95070,坡道平面,45.06,3000000,預售屋、或土地及建物分件登記案件；,RPVNMLTLJHLGFAD58DA,176.3,0.0,18.85,有,
安平區,房地(土地+建物)+車位,臺南市安平區郡平路３６號十九樓之１,39.67,商,,,1100526,土地1建物1車位2,十九層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140930,331.11,4,2,3,有,有,32920000,104248,坡道平面,45.06,3100000,預售屋、或土地及建物分件登記案件；,RPVOMLTLJHLGFAD68DA,176.3,0.0,18.85,有,
安平區,房地(土地+建物)+車位,臺南市安平區郡平路３６號二十二樓之１,39.67,商,,,1100528,土地1建物1車位2,二十二層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140930,331.11,4,2,3,有,有,34540000,108512,坡道平面,45.06,3500000,預售屋、或土地及建物分件登記案件；,RPTQMLRKJHLGFAD38DA,176.3,0.0,18.85,有,
安平區,房地(土地+建物)+車位,臺南市安平區建平七街５７３號,20.17,商,,,1100504,土地1建物1車位1,一層，見其他登記事項,二十三層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1140930,157.5,0,0,0,無,有,31480000,220271,坡道平面,22.53,1750000,本案於111年10月18日轉讓，價格不變。預售屋、或土地及建物分件登記案件；,RPTNMLOLJHLGFAD87DA,101.09,0.0,0.0,有,
