鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
北區,房地(土地+建物),台南市北區北園街６之３號六樓之１,10.5,住,,,1011015,土地1建物1車位0,六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0851202,110.28,3,2,2,有,有,2600000,23577,,0.0,0,,RPVNMLQLIIHFFAD67CA,79.43,9.4,0.0,,
北區,土地,華興段226-20地號,17.0,住,,,1011015,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1094350,64374,,0.0,0,,RPSPMLPLIIHFFAD47CA,0.0,0.0,0.0,,
北區,土地,華興段226-9地號,8.0,住,,,1011015,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,515400,64425,,0.0,0,,RPTPMLPLIIHFFAD57CA,0.0,0.0,0.0,,
北區,土地,華興段226-10地號,9.0,住,,,1011015,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,579950,64439,,0.0,0,,RPUPMLPLIIHFFAD67CA,0.0,0.0,0.0,,
北區,建物,台南市北區大武街３９８號,0.0,,,,1011008,土地0建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土構造,0740704,102.35,3,2,2,有,無,3080000,30093,,0.0,0,,RPRNMLQLIIHFFAD27CA,96.61,0.0,5.74,,
安平區,房地(土地+建物),台南市安平區建平七街６７７號四樓之５,20.22,住,,,1010927,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0830914,127.21000000000001,4,2,2,有,有,2950000,23190,,0.0,0,,RPQNMLRKJIHFFAD27CA,85.31,0.0,10.97,,
北區,房地(土地+建物),台南市北區北園街８巷５５號六樓之３,16.77,住,,,1011015,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0701208,89.66,2,1,1,有,有,1700000,18961,,0.0,0,,RPSNMLRKJIHFFAD47CA,70.67,0.0,5.08,,
北區,房地(土地+建物)+車位,台南市北區和順里公園南路378號四樓之1,33.3,住,,,1011016,土地1建物1車位1,四層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土構造,0890406,344.65999999999997,5,2,3,有,有,10000000,29014,坡道平面,45.6,0,,RPPOMLSJJIHFFAD27CA,217.48,0.0,26.28,,
北區,房地(土地+建物),台南市北區立賢路二段９９巷３０號,121.5,住,,,1011009,土地1建物1車位0,全,四層,透天厝,住家用,見其他登記事項,1010112,252.0,5,2,5,有,無,13960000,55397,,0.0,0,,RPQNMLMJJIHFFAD66CA,233.85,0.0,18.15,,
安平區,房地(土地+建物),台南市安平區平通路３３３巷８５之８號,84.62,住,,,1011011,土地3建物1車位0,全,五層,透天厝,見其他登記事項,見其他登記事項,0931230,208.6,5,2,4,有,無,8350000,40029,,0.0,0,,RPTNMLNJJIHFFAD07CA,177.47,1.32,29.81,,
北區,房地(土地+建物),台南市北區西門路三段２６０號八樓,29.41,商,,,1011003,土地1建物1車位0,八層,十二層,辦公商業大樓,商業用,鋼筋混凝土構造,0800812,344.44,0,0,0,無,有,7200000,20904,,0.0,0,,RPOOMLPJJIHFFAD86CA,234.95,0.79,29.24,,
中西區,建物,台南市中西區康樂街２８號,0.0,,,,1011009,土地0建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土構造,0681101,145.48,5,2,3,有,無,2350000,16153,,0.0,0,土地為臺南私立仁愛之家所有,RPPOMLMJJIHFFAD66CA,145.48,0.0,0.0,,
永康區,房地(土地+建物),台南市永康區永明街67號,91.08,住,,,1010925,土地1建物1車位0,全,四層,透天厝,見使用執照,鋼筋混凝土造,0920325,252.54,5,2,4,有,無,13300000,52665,,0.0,0,,RPQNMLNLIIHFFHR09DA,218.02,17.8,16.72,,
永康區,房地(土地+建物),台南市永康區八德街326巷51弄26號,128.61,住,,,1011005,土地2建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,1010112,288.68,6,2,4,有,無,12000000,41569,,0.0,0,,RPSNMLOLIIHFFHR76DA,255.52,2.4,30.76,,
永康區,房地(土地+建物)+車位,台南市永康區北灣里大灣路40巷137之2號,73.0,住,,,1011017,土地1建物1車位1,全,四層,透天厝,住家用,見其他登記事項,1010724,189.91,5,1,4,有,有,6850000,36070,一樓平面,0.0,0,,RPUOMLTJJIHFFHR47DA,0.0,0.0,0.0,,
永康區,房地(土地+建物)+車位,台南市永康區北灣里大灣路40巷139號,120.0,住,,,1011017,土地2建物1車位1,全,四層,透天厝,住家用,見其他登記事項,1010724,256.78,5,1,4,有,有,9100000,35439,一樓平面,0.0,0,,RPPOMLRJJIHFFHR76DA,0.0,0.0,0.0,,
永康區,房地(土地+建物)+車位,台南市永康區北灣里大灣路40巷137號,120.0,住,,,1011017,土地2建物1車位1,全,四層,透天厝,住家用,見其他登記事項,1010724,258.43,5,1,4,有,有,9100000,35213,一樓平面,0.0,0,,RPQOMLRJJIHFFHR86DA,0.0,0.0,0.0,,
永康區,房地(土地+建物)+車位,台南市永康區北灣里大灣路40巷137之1號,74.0,住,,,1011017,土地1建物1車位1,全,四層,透天厝,住家用,見其他登記事項,1010724,192.5,5,1,4,有,有,6950000,36104,一樓平面,0.0,0,,RPROMLRJJIHFFHR96DA,0.0,0.0,0.0,,
永康區,房地(土地+建物)+車位,台南市永康區北灣里大灣路40巷137之5號,73.0,住,,,1011017,土地1建物1車位1,全,四層,透天厝,住家用,見其他登記事項,1010724,189.91,5,1,4,有,有,6910000,36386,一樓平面,0.0,0,,RPTOMLRJJIHFFHR17DA,0.0,0.0,0.0,,
永康區,房地(土地+建物)+車位,台南市永康區北灣里大灣路40巷137之3號,73.0,住,,,1011017,土地1建物1車位1,全,四層,透天厝,住家用,見其他登記事項,1010724,189.91,5,1,4,有,有,6950000,36596,一樓平面,0.0,0,,RPUOMLRJJIHFFHR27DA,0.0,0.0,0.0,,
永康區,房地(土地+建物)+車位,台南市永康區北灣里大灣路40巷137之6號,73.0,住,,,1011017,土地1建物1車位1,全,四層,透天厝,住家用,見其他登記事項,1010724,189.91,5,1,4,有,有,6800000,35806,一樓平面,0.0,0,,RPVOMLRJJIHFFHR37DA,0.0,0.0,0.0,,
永康區,房地(土地+建物)+車位,台南市永康區北灣里大灣路40巷137之7號,73.0,住,,,1011017,土地1建物1車位1,全,四層,透天厝,住家用,見其他登記事項,1010724,189.91,5,1,4,有,有,6750000,35543,一樓平面,0.0,0,,RPWOMLRJJIHFFHR47DA,0.0,0.0,0.0,,
永康區,房地(土地+建物)+車位,台南市永康區北灣里大灣路40巷137之9號,90.0,住,,,1011017,土地1建物1車位1,全,四層,透天厝,住家用,見其他登記事項,1010724,199.47,5,1,4,有,有,6800000,34090,一樓平面,0.0,0,,RPOPMLRJJIHFFHR76DA,0.0,0.0,0.0,,
永康區,房地(土地+建物)+車位,台南市永康區北灣里大灣路40巷137之8號,71.0,住,,,1011017,土地1建物1車位1,全,四層,透天厝,住家用,見其他登記事項,1010724,189.91,5,1,4,有,有,7000000,36860,一樓平面,0.0,0,,RPPPMLRJJIHFFHR86DA,0.0,0.0,0.0,,
永康區,建物,台南市永康區大灣東路22巷17號,0.0,,,,1011001,土地0建物1車位0,一層,一層,工廠,見其他登記事項,見其他登記事項,0801111,227.8,0,0,0,無,無,573400,,,0.0,0,,RPTNMLPLIIHFFHR96DA,227.8,0.0,0.0,,
永康區,土地,蜈蜞潭段1878-2地號,183.0,住,,,1011012,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5530000,30219,,0.0,0,,RPQNMLQLIIHFFHR76DA,0.0,0.0,0.0,,
永康區,房地(土地+建物),台南市永康區永安二街28號6樓之2,2.03,住,,,1011002,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821230,77.32,3,2,2,有,有,1700000,21987,,0.0,0,,RPVNMLQJJIHFFHR17DA,0.0,0.0,0.0,,
安南區,土地,北興段419-3地號,1670.54,農,,,1010919,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2790000,1670,,0.0,0,,RPTNMLKMIIHFFBD27EA,0.0,0.0,0.0,,
仁德區,土地,崁腳段386-7地號,76.0,住,,,1011022,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2528900,33275,,0.0,0,,RPTNMLNKJIHFFFR66EA,0.0,0.0,0.0,,
龍崎區,土地,中坑子段835-1地號,3687.88,,山坡地保育區,農牧用地,1011012,土地8建物0車位0,,,其他,,,,0.0,0,0,0,有,無,810000,220,,0.0,0,,RPVNMLLJJIHFFFR56EA,0.0,0.0,0.0,,
仁德區,土地,仁義段534-7地號,106.97,住,,,1011009,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4028400,37659,,0.0,0,,RPUNMLLMIIHFFFR66EA,0.0,0.0,0.0,,
仁德區,建物,台南市仁德區仁義里仁義三街１３８巷９號,0.0,,,,1011009,土地0建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1010702,213.39999999999998,5,1,4,有,無,3431600,16081,,0.0,0,,RPVNMLLMIIHFFFR76EA,202.19,0.0,10.73,,
仁德區,土地,仁義段534-5地號,108.35,住,,,1011009,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4050000,37379,,0.0,0,,RPXNMLLMIIHFFFR96EA,0.0,0.0,0.0,,
仁德區,建物,台南市仁德區仁義里仁義三街１３８巷６號,0.0,,,,1011009,土地0建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1010702,213.41,5,1,4,有,無,3450000,16166,,0.0,0,,RPOOMLLMIIHFFFR78EA,202.19,0.0,10.73,,
仁德區,土地,仁義段534-6地號,111.7,住,,,1011009,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4093200,36645,,0.0,0,,RPPOMLLMIIHFFFR88EA,0.0,0.0,0.0,,
仁德區,建物,台南市仁德區仁義里仁義三街１３８巷１１號,0.0,,,,1011009,土地0建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1010702,215.68,5,1,4,有,無,3486800,16167,,0.0,0,,RPQOMLLMIIHFFFR98EA,204.34,0.0,10.84,,
歸仁區,土地,歸仁北段646-10地號,150.5,住,,,1010808,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2779775,18470,,0.0,0,,RPVNMLQLIIHFFFR17EA,0.0,0.0,0.0,,
安南區,土地,科工段465地號,6322.65,工,,,1011016,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,75751688,11981,,0.0,0,,RPOOMLOLIIHFFBD17EA,0.0,0.0,0.0,,
東區,房地(土地+建物),台南市東區崇明路２７０號八樓之四,10.77,住,,,1011011,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0830825,67.15,3,2,1,有,有,1800000,26806,,0.0,0,,RPOPMLQLIIHFFCD57EA,57.63,0.0,9.52,,
東區,房地(土地+建物),台南市東區林森路一段１５３巷３弄１９號,85.0,住,,,1011012,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土構造,0760521,188.9,4,1,3,有,無,3980000,21069,,0.0,0,,RPQQMLMJJIHFFCD37EA,0.0,0.0,0.0,,
永康區,房地(土地+建物),台南市永康區大灣一街271巷6弄15號,109.41,住,,,1011005,土地1建物1車位0,全,四層,透天厝,住家用,見其他登記事項,1010508,213.51,5,2,4,有,無,8600000,40279,,0.0,0,,RPXNMLLJJIHFFHR86DA,191.81,0.0,21.7,,
永康區,房地(土地+建物),台南市永康區文賢街99號,167.53,住,,,1010926,土地1建物1車位0,一層，二層，三層，四層，五層，騎樓,五層,店面(店鋪),見其他登記事項,見其他登記事項,1010508,521.24,6,2,7,有,無,22680000,43512,,0.0,0,,RPOOMLLJJIHFFHR68DA,480.54,0.0,40.7,,
永康區,房地(土地+建物),台南市永康區新行街122巷32號,82.31,住,,,1011012,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1000621,213.25,8,0,8,有,無,10550000,49472,,0.0,0,,RPWNMLTLIIHFFHR67DA,192.76,0.0,20.49,,
永康區,房地(土地+建物),台南市永康區文賢街136巷1弄16號,73.0,住,,,1011006,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0880128,178.56,4,2,3,有,無,4850000,27162,,0.0,0,,RPUNMLQLIIHFFHR17DA,161.34,0.0,17.22,,
永康區,房地(土地+建物),台南市永康區中山東路160號7樓之1,7.58,住,,,1011009,土地1建物1車位0,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900110,34.55,2,2,1,有,無,1530000,44284,,0.0,0,,RPWOMLPLIIHFFHR37DA,30.2,2.63,1.72,,
永康區,房地(土地+建物),台南市永康區安康里大橋一街57之5號二樓之2,3.85,住,,,1011009,土地1建物1車位0,二層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0880824,38.660000000000004,1,1,1,有,有,760000,19661,,0.0,0,,RPPNMLTLIIHFFHR96DA,25.2,0.0,3.56,,
永康區,土地,鹽東段223-1地號,81.44,工,,,1011017,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1478000,18148,,0.0,0,,RPROMLOLIIHFFHR76DA,0.0,0.0,0.0,,
永康區,土地,蜈蜞潭段1188-6地號,2051.0,住,,,1011002,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,82000000,39980,,0.0,0,,RPTOMLOLIIHFFHR96DA,0.0,0.0,0.0,,
永康區,房地(土地+建物)+車位,台南市永康區永安路105巷46弄18號7樓之3,18.24,住,,,1011013,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830423,105.30000000000001,3,2,2,有,有,2100000,19944,坡道平面,0.0,0,,RPPNMLPLIIHFFHR56DA,61.87,0.0,5.11,,
北區,房地(土地+建物)+車位,台南市北區北安路一段９４巷５弄１３號,81.25,住,,,1010926,土地1建物1車位1,全,二層,透天厝,住家用,鋼筋混凝土構造,0740121,119.76,4,2,2,有,無,5500000,45925,一樓平面,0.0,0,,RPUNMLNJJIHFFAD17CA,114.42,0.0,5.34,,
北區,建物,台南市北區東豐路２２７巷２４弄１１之１號,0.0,,,,1011009,土地0建物1車位0,全,五層,透天厝,見其他登記事項,見其他登記事項,1000817,472.32,25,0,25,有,無,11025000,23342,,0.0,0,,RPVNMLNJJIHFFAD27CA,461.92,0.0,10.4,,
安平區,房地(土地+建物),台南市安平區國平路５９９號十八樓之９,3.07,商,,,1010920,土地1建物1車位0,十八層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0831222,35.489999999999995,1,1,1,有,有,547000,15414,,0.0,0,,RPXOMLRJJIHFFAD97CA,24.3,0.0,3.17,,
安平區,房地(土地+建物)+車位,台南市安平區建平十七街３１號六樓之１,11.22,商,,,1011002,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0810324,159.85000000000002,3,2,2,有,有,4080000,25523,坡道平面,0.0,0,,RPVNMLSJJIHFFAD77CA,95.23,0.0,11.81,,
北區,房地(土地+建物),台南市北區賢北街１６巷２號,131.54,住,,,1011005,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土構造,1000421,384.28,6,2,7,有,無,18500000,48142,,0.0,0,,RPSNMLTKJIHFFAD67CA,356.45,0.0,27.83,,
中西區,房地(土地+建物),台南市中西區慶中街１９６號一樓,38.22,住,,,1011003,土地1建物1車位0,一層，騎樓，夾層,五層,店面(店鋪),住家用,鋼筋混凝土構造,0751218,126.18,0,1,2,有,無,9000000,71329,,0.0,0,,RPWNMLQLIIHFFAD77CA,0.0,0.0,0.0,,
北區,房地(土地+建物),台南市北區公園南路３４１號十一樓之３,8.55,住,,,1011007,土地2建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土構造,0971219,76.97,2,1,1,有,有,3900000,50670,,0.0,0,,RPXNMLOLIIHFFAD67CA,48.12,0.0,8.05,,
安平區,房地(土地+建物),台南市安平區慶平路５３９號十五樓之２３,8.29,商,,,1010927,土地1建物1車位0,十五層，十六層，見使用執照,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土構造,0880211,125.84,2,2,2,有,有,3250000,25826,,0.0,0,,RPSOMLOLIIHFFAD27CA,84.15,0.0,7.03,,
中西區,建物,台南市中西區南門路１３７之１號四樓,0.0,,,,1011003,土地0建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0770725,105.5,3,2,2,有,無,2750000,26066,,0.0,0,,RPUNMLOLIIHFFAD37CA,0.0,0.0,0.0,,
安平區,車位,台南市安平區育平五街６８號一樓,0.34,住,,,1011016,土地0建物0車位1,一層,二十層,其他,見其他登記事項,鋼筋混凝土構造,0871121,0.02,0,0,0,有,有,620000,,塔式車位,1.91,620000,,RPTNMLKMIIHFFAD96CA,0.0,0.0,0.0,,
安平區,房地(土地+建物),台南市安平區永華路二段６９６號,83.0,住,,,1011002,土地0建物1車位0,一層，二層，三層，四層，屋頂突出物，騎樓,四層,店面(店鋪),住商用,鋼筋混凝土構造,0760825,245.69,4,2,4,有,無,9380000,38178,,0.0,0,,RPRPMLKMIIHFFAD96CA,233.85,0.0,11.84,,
安南區,土地,溪墘段674-1地號,2.06,住,,,1011011,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,40376,19600,,0.0,0,因佔用而移轉，交易價金參考公告現值,RPUNMLMJJIHFFBD17CA,0.0,0.0,0.0,,
安南區,房地(土地+建物),台南市安南區安和路一段91巷6號,90.3,住,,,1011022,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土構造,0700204,134.36,0,0,0,有,無,2000000,14885,,0.0,0,本買賣案件係屬三親等間特殊交易，其交易價格可能異於市場正常交易價格。,RPSNMLLMIIHFFBD07CA,134.36,0.0,0.0,,
安南區,土地,頂安段114-1地號,103.51,其他,,,1011016,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,14491,,0.0,0,,RPSNMLKMIIHFFBD96CA,0.0,0.0,0.0,,
安南區,房地(土地+建物),台南市安南區府安路六段103巷6號,100.9,住,,,1011011,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,0691222,110.56,4,1,2,有,無,3000000,27135,,0.0,0,,RPRNMLQLIIHFFBD37CA,110.56,0.0,0.0,,
安南區,土地,東和段34-2地號,18.39,農,,,1011009,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,111260,6050,,0.0,0,,RPTNMLPLIIHFFBD47CA,0.0,0.0,0.0,,
安南區,土地,海東段2-3地號,200.82,其他,,,1011005,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5482386,27300,,0.0,0,,RPWNMLPLIIHFFBD77CA,0.0,0.0,0.0,,
安南區,房地(土地+建物)+車位,台南市安南區公學路四段１２２巷８５弄３號五樓之１,20.6,其他,,,1010927,土地1建物1車位1,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0850829,135.79000000000002,3,1,2,有,有,1700000,12519,升降機械,0.0,0,,RPWNMLOLIIHFFBD67CA,79.7,0.0,20.95,,
安南區,土地,鹽田段452-8地號,96.22,其他,,,1011005,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,356014,3700,,0.0,0,,RPOOMLOLIIHFFBD96CA,0.0,0.0,0.0,,
東區,房地(土地+建物)+車位,台南市東區裕農路３６２號十樓,17.5,住,,,1010925,土地1建物1車位1,,,住宅大樓(11層含以上有電梯),,,,150.24,3,2,2,有,有,6300000,41933,坡道平面,0.0,0,,RPTNMLOLIIHFFCD47CA,0.0,0.0,0.0,,
東區,房地(土地+建物),台南市東區崇明路１９３號八樓,21.72,住,,,1011005,土地1建物1車位0,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0890115,109.19,3,2,2,有,有,5400000,49455,,0.0,0,,RPWNMLOLIIHFFCD77CA,100.56,0.0,8.63,,
東區,土地,虎尾寮段451-12地號,37.0,住,,,1010808,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1880340,50820,,0.0,0,,RPRNMLQLIIHFFCD47CA,0.0,0.0,0.0,,
東區,土地,虎尾寮段452-111地號,140.0,住,,,1010808,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7114800,50820,,0.0,0,,RPSNMLQLIIHFFCD57CA,0.0,0.0,0.0,,
南區,房地(土地+建物),台南市南區聖南街107號二樓之2,17.52,住,,,1011011,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0750516,65.09,3,1,1,有,無,1150000,17667,,0.0,0,,RPVOMLTJJIHFFCD18CA,49.69,0.0,6.31,,
東區,房地(土地+建物)+車位,台南市東區崇明四街２６巷２號五樓之３,19.72,住,,,1010916,土地1建物1車位1,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0830302,109.76,3,2,2,有,有,3100000,28243,坡道機械,0.0,0,,RPRNMLNJJIHFFCD07CA,75.29,0.0,9.08,,
南區,房地(土地+建物),台南市南區大忠里國民路２７０巷７５弄３９號,331.0,住,,,1011001,土地1建物1車位0,一層,一層,其他,見其他登記事項,見其他登記事項,0800301,181.49,1,1,1,有,無,12000000,66119,,0.0,0,,RPPNMLMJJIHFFCD76CA,181.49,0.0,0.0,,
南區,房地(土地+建物),台南市南區新興路５００巷１弄２之２號,47.15,住,,,1011012,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土構造,0720705,93.22999999999999,3,2,2,有,無,1000000,10726,,0.0,0,,RPSNMLOKJIHFFCD37CA,77.19,0.0,8.94,,
東區,房地(土地+建物)+車位,台南市東區自強里中華東路二段185巷14號十樓之1,19.45,其他,,,1011004,土地2建物2車位1,十層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0841106,264.77,5,2,3,有,有,7100000,26816,坡道平面,0.0,0,,RPPNMLMKJIHFFCD86CA,149.34,8.21,19.47,,
新營區,房地(土地+建物),台南市新營區茄苳?１３之７號四樓之二,26.13,住,,,1011006,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0810729,99.86999999999999,3,2,2,有,無,680000,6809,,0.0,0,,RPQNMLPLIIHFFAR48CA,72.89,0.53,7.65,,
官田區,房地(土地+建物),台南市官田區二鎮里８鄰二鎮７５號之３２２,100.82,住,,,1011012,土地4建物1車位0,全,四層,透天厝,住家用,見其他登記事項,1010626,178.44,5,2,3,有,無,4680000,26227,,0.0,0,,RPQNMLKLJIHFFCR28CA,149.74,0.0,28.7,,
下營區,土地,麻豆寮段1448地號,594.0,,特定農業區,農牧用地,1010922,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1230000,2071,,0.0,0,,RPRNMLMKJIHFFCR48CA,0.0,0.0,0.0,,
官田區,土地,番子渡頭段426-2地號,48.9,,鄉村區,乙種建築用地,1011016,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,161000,3292,,0.0,0,,RPPNMLSLIIHFFCR88CA,0.0,0.0,0.0,,
麻豆區,房地(土地+建物),台南市麻豆區大埕里文昌路２３之１０號,66.84,住,,,1011014,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0700714,123.78,4,2,4,有,無,2450000,19793,,0.0,0,,RPPNMLKMIIHFFCR18CA,123.78,0.0,0.0,,
大內區,土地,大內段1833地號,2265.0,農,,,1011016,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,662,,0.0,0,,RPSNMLSJJIHFFCR09CA,0.0,0.0,0.0,,
中西區,房地(土地+建物)+車位,台南市中西區永華一路２５２號５樓之２,16.59,住,,,1010930,土地1建物1車位1,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0840418,140.39000000000001,3,2,2,有,有,1850000,13178,升降機械,0.0,0,,RPRPMLPLIIHFFAD47DA,87.74,0.0,3.27,,
安平區,房地(土地+建物),台南市安平區育平九街372巷91之11號,80.96,住,,,1011004,土地2建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土構造,0870428,226.44,5,2,3,有,有,7500000,33121,,0.0,0,,RPOOMLPLIIHFFAD07DA,203.06,0.0,23.38,,
中西區,房地(土地+建物),台南市中西區康樂街225巷5號3樓-8,3.25,商,,,1011010,土地1建物1車位0,三層,九層,套房(1房1廳1衛),住家用,鋼筋混凝土構造,0830528,32.71,1,0,1,有,有,560000,17121,,0.0,0,,RPVNMLMJJIHFFAD27DA,21.73,0.0,3.1,,
中西區,房地(土地+建物),台南市中西區忠義路2段185號10樓之13,5.48,住,,,1011002,土地1建物1車位0,十層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0691203,43.53,0,0,0,無,有,486703,11181,,0.0,0,,RPTOMLKLJIHFFAD17DA,34.45,0.0,0.0,,
安南區,房地(土地+建物),台南市安南區安中路一段560巷12弄17號,95.54,住,,,1010926,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土構造,0920903,187.83,4,2,3,有,無,6320000,33647,,0.0,0,,RPXNMLOLIIHFFBD87DA,173.98,0.0,13.85,,
安南區,土地,總安段280-5地號,174.5,住,,,1011005,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3589000,20568,,0.0,0,,RPUNMLQLIIHFFBD77DA,0.0,0.0,0.0,,
新營區,房地(土地+建物),台南市新營區民權路96之60號,93.7,住,,,1011002,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0981208,224.28,5,1,5,有,有,6460000,28803,,0.0,0,,RPTNMLPLIIHFFAR88DA,195.68,10.21,18.39,,
新營區,房地(土地+建物),台南市新營區王公里27鄰民族路308巷70號,126.34,住,,,1011002,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1010809,210.97,5,1,4,有,無,8500000,40290,,0.0,0,,RPRNMLQJJIHFFAR68DA,0.0,0.0,0.0,,
南區,房地(土地+建物),台南市南區鹽埕路291巷14弄85號,85.94,住,,,1011011,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0610209,99.98,6,4,2,有,無,3100000,31006,,0.0,0,,RPSNMLOLIIHFFCD47DA,99.98,0.0,0.0,,
東區,房地(土地+建物)+車位,台南市東區崇德11街55號6F,21.31,住,,,1011009,土地1建物1車位1,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0810125,93.61,6,2,3,有,無,3400000,36321,升降機械,0.0,0,,RPSOMLOLIIHFFCD57DA,79.5,0.0,8.97,,
南區,房地(土地+建物),台南市南區西門路一段545巷1之7號,102.16,住,,,1010901,土地6建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土構造,0941213,336.03,5,2,4,有,無,11800000,35116,,0.0,0,,RPTOMLOLIIHFFCD67DA,315.45,0.0,20.51,,
東區,房地(土地+建物),台南市東區大同路二段61巷109號五樓之1,7.58,住,,,1011010,土地2建物1車位0,五層，走廊,五層,套房(1房1廳1衛),住家用,鋼筋混凝土構造,0791218,18.22,1,1,1,有,無,530000,29089,,0.0,0,,RPSNMLLMIIHFFCD27DA,18.22,0.0,0.81,,
